color	height	id	language	name	width
rgb(247,144,109)	14.0	Id100		Exception	14.0
rgb(247,144,109)	7.6	Id101	PHP	InvalidArgumentException.php	7.6
rgb(247,144,109)	7.6	Id102	PHP	BadMethodCallException.php	7.6
rgb(247,144,109)	7.6	Id103	PHP	RuntimeException.php	7.6
rgb(247,144,109)	7.0	Id104	PHP	ExtensionNotLoadedException.php	7.0
rgb(247,146,109)	7.0	Id105	PHP	InvalidMagicMimeFileException.php	7.0
rgb(247,146,109)	7.0	Id106	PHP	ExceptionInterface.php	7.0
rgb(247,146,109)	14.0	Id107		Ldap	14.0
rgb(247,146,109)	61.4	Id108	PHP	Ldap.php	61.4
rgb(247,146,109)	46.9	Id109	PHP	Node.php	46.9
rgb(247,146,109)	44.2	Id110	PHP	Dn.php	44.2
rgb(247,146,109)	14.0	Id111		Node	14.0
rgb(247,148,109)	14.0	Id112		Schema	14.0
rgb(247,148,109)	38.7	Id113	PHP	OpenLdap.php	38.7
rgb(247,148,109)	14.0	Id114		ObjectClass	14.0
rgb(247,148,109)	21.8	Id115	PHP	OpenLdap.php	21.8
rgb(247,148,109)	15.2	Id116	PHP	ActiveDirectory.php	15.2
rgb(247,148,109)	10.8	Id117	PHP	ObjectClassInterface.php	10.8
rgb(247,150,109)	14.0	Id118		AttributeType	14.0
rgb(247,150,109)	19.7	Id119	PHP	OpenLdap.php	19.7
rgb(247,150,109)	14.5	Id120	PHP	ActiveDirectory.php	14.5
rgb(247,150,109)	10.4	Id121	PHP	AttributeTypeInterface.php	10.4
rgb(247,150,109)	19.3	Id122	PHP	AbstractItem.php	19.3
rgb(247,150,109)	16.8	Id123	PHP	ActiveDirectory.php	16.8
rgb(247,150,109)	30.8	Id124	PHP	AbstractNode.php	30.8
rgb(247,153,109)	14.0	Id125		RootDse	14.0
rgb(247,153,109)	24.0	Id126	PHP	ActiveDirectory.php	24.0
rgb(247,153,109)	19.7	Id127	PHP	eDirectory.php	19.7
rgb(247,153,109)	15.6	Id128	PHP	OpenLdap.php	15.6
rgb(247,153,109)	22.4	Id129	PHP	ChildrenIterator.php	22.4
rgb(247,153,109)	19.7	Id130	PHP	RootDse.php	19.7
rgb(247,155,109)	17.7	Id131	PHP	Schema.php	17.7
rgb(247,155,109)	12.1	Id132	PHP	Collection.php	12.1
rgb(247,155,109)	14.0	Id133		Converter	14.0
rgb(247,155,109)	36.2	Id134	PHP	Converter.php	36.2
rgb(247,155,109)	14.0	Id135		Exception	14.0
rgb(247,155,109)	7.6	Id136	PHP	UnexpectedValueException.php	7.6
rgb(247,155,109)	7.6	Id137	PHP	InvalidArgumentException.php	7.6
rgb(247,157,109)	7.6	Id138	PHP	ExceptionInterface.php	7.6
rgb(247,157,109)	7.6	Id139	PHP	ConverterException.php	7.6
rgb(247,157,109)	35.9	Id140	PHP	Attribute.php	35.9
rgb(247,157,109)	14.0	Id141		Collection	14.0
rgb(247,157,109)	32.7	Id142	PHP	DefaultIterator.php	32.7
rgb(247,157,109)	14.0	Id143		Ldif	14.0
rgb(247,157,109)	31.4	Id144	PHP	Encoder.php	31.4
rgb(247,160,109)	14.0	Id145		Exception	14.0
rgb(247,160,109)	26.0	Id146	PHP	LdapException.php	26.0
rgb(247,160,109)	7.6	Id147	PHP	BadMethodCallException.php	7.6
rgb(247,160,109)	7.6	Id148	PHP	ExceptionInterface.php	7.6
rgb(247,160,109)	7.6	Id149	PHP	InvalidArgumentException.php	7.6
rgb(247,160,109)	25.4	Id150	PHP	Collection.php	25.4
rgb(247,162,109)	23.5	Id151	PHP	Filter.php	23.5
rgb(247,162,109)	14.0	Id152		Filter	14.0
rgb(247,162,109)	19.4	Id153	PHP	AbstractFilter.php	19.4
rgb(247,162,109)	17.0	Id154	PHP	AbstractLogicalFilter.php	17.0
rgb(247,162,109)	13.0	Id155	PHP	MaskFilter.php	13.0
rgb(247,162,109)	12.7	Id156	PHP	NotFilter.php	12.7
rgb(247,162,109)	11.5	Id157	PHP	StringFilter.php	11.5
rgb(247,164,109)	9.6	Id158	PHP	AndFilter.php	9.6
rgb(247,164,109)	9.6	Id159	PHP	OrFilter.php	9.6
rgb(247,164,109)	14.0	Id160		Exception	14.0
rgb(247,164,109)	8.2	Id161	PHP	ExceptionInterface.php	8.2
rgb(247,164,109)	7.6	Id162	PHP	FilterException.php	7.6
rgb(247,164,109)	14.0	Id163		Cache	14.0
rgb(247,167,109)	14.0	Id164		Storage	14.0
rgb(247,167,109)	14.0	Id165		Adapter	14.0
rgb(247,167,109)	61.3	Id166	PHP	Filesystem.php	61.3
rgb(247,167,109)	59.1	Id167	PHP	AbstractAdapter.php	59.1
rgb(247,167,109)	45.4	Id168	PHP	Apc.php	45.4
rgb(247,167,109)	45.1	Id169	PHP	Memory.php	45.1
rgb(247,167,109)	43.3	Id170	PHP	Memcached.php	43.3
rgb(247,169,109)	39.8	Id171	PHP	Session.php	39.8
rgb(247,169,109)	39.8	Id172	PHP	MemcachedResourceManager.php	39.8
rgb(247,169,109)	39.4	Id173	PHP	Dba.php	39.4
rgb(247,169,109)	39.3	Id174	PHP	WinCache.php	39.3
rgb(247,169,109)	39.1	Id175	PHP	XCache.php	39.1
rgb(247,169,109)	33.6	Id176	PHP	FilesystemOptions.php	33.6
rgb(247,171,109)	29.4	Id177	PHP	MemcachedOptions.php	29.4
rgb(247,171,109)	28.6	Id178	PHP	AbstractZendServer.php	28.6
rgb(247,171,109)	27.1	Id179	PHP	AdapterOptions.php	27.1
rgb(247,171,109)	23.9	Id180	PHP	ZendServerDisk.php	23.9
rgb(247,171,109)	22.6	Id181	PHP	DbaIterator.php	22.6
rgb(247,171,109)	21.4	Id182	PHP	FilesystemIterator.php	21.4
rgb(247,171,109)	21.2	Id183	PHP	KeyListIterator.php	21.2
rgb(247,173,109)	20.8	Id184	PHP	ZendServerShm.php	20.8
rgb(247,173,109)	20.6	Id185	PHP	ApcIterator.php	20.6
rgb(247,173,109)	20.4	Id186	PHP	XCacheOptions.php	20.4
rgb(247,173,109)	19.9	Id187	PHP	DbaOptions.php	19.9
rgb(247,173,109)	19.1	Id188	PHP	MemoryOptions.php	19.1
rgb(247,173,109)	13.3	Id189	PHP	SessionOptions.php	13.3
rgb(247,173,109)	12.4	Id190	PHP	ApcOptions.php	12.4
rgb(247,176,109)	12.4	Id191	PHP	WinCacheOptions.php	12.4
rgb(247,176,109)	34.0	Id192	PHP	Capabilities.php	34.0
rgb(247,176,109)	14.0	Id193		Plugin	14.0
rgb(247,176,109)	31.6	Id194	PHP	Serializer.php	31.6
rgb(247,176,109)	26.0	Id195	PHP	PluginOptions.php	26.0
rgb(247,176,109)	23.4	Id196	PHP	IgnoreUserAbort.php	23.4
rgb(247,178,109)	20.8	Id197	PHP	ExceptionHandler.php	20.8
rgb(247,178,109)	18.8	Id198	PHP	ClearExpiredByFactor.php	18.8
rgb(247,178,109)	18.5	Id199	PHP	OptimizeByFactor.php	18.5
rgb(247,178,109)	12.7	Id200	PHP	AbstractPlugin.php	12.7
rgb(247,178,109)	9.2	Id201	PHP	PluginInterface.php	9.2
rgb(247,178,109)	16.0	Id202	PHP	ExceptionEvent.php	16.0
rgb(247,178,109)	15.8	Id203	PHP	AdapterPluginManager.php	15.8
rgb(247,180,109)	15.6	Id204	PHP	StorageInterface.php	15.6
rgb(247,180,109)	14.7	Id205	PHP	PluginManager.php	14.7
rgb(247,180,109)	14.3	Id206	PHP	Event.php	14.3
rgb(247,180,109)	13.5	Id207	PHP	PostEvent.php	13.5
rgb(247,180,109)	11.2	Id208	PHP	IteratorInterface.php	11.2
rgb(247,180,109)	9.2	Id209	PHP	TaggableInterface.php	9.2
rgb(247,183,109)	8.2	Id210	PHP	AvailableSpaceCapableInterface.php	8.2
rgb(247,183,109)	8.2	Id211	PHP	ClearByNamespaceInterface.php	8.2
rgb(247,183,109)	8.2	Id212	PHP	ClearByPrefixInterface.php	8.2
rgb(247,183,109)	8.2	Id213	PHP	OptimizableInterface.php	8.2
rgb(247,183,109)	8.2	Id214	PHP	ClearExpiredInterface.php	8.2
rgb(247,183,109)	8.2	Id215	PHP	TotalSpaceCapableInterface.php	8.2
rgb(247,183,109)	8.2	Id216	PHP	IterableInterface.php	8.2
rgb(247,185,109)	8.2	Id217	PHP	FlushableInterface.php	8.2
rgb(247,185,109)	14.0	Id218		Pattern	14.0
rgb(247,185,109)	38.5	Id219	PHP	PatternOptions.php	38.5
rgb(247,185,109)	35.5	Id220	PHP	CaptureCache.php	35.5
rgb(247,185,109)	28.3	Id221	PHP	ObjectCache.php	28.3
rgb(247,185,109)	26.9	Id222	PHP	CallbackCache.php	26.9
rgb(247,185,109)	22.5	Id223	PHP	ClassCache.php	22.5
rgb(247,187,109)	18.0	Id224	PHP	OutputCache.php	18.0
rgb(247,187,109)	14.0	Id225	PHP	AbstractPattern.php	14.0
rgb(247,187,109)	8.7	Id226	PHP	PatternInterface.php	8.7
rgb(247,187,109)	28.2	Id227	PHP	StorageFactory.php	28.2
rgb(247,187,109)	18.5	Id228	PHP	PatternFactory.php	18.5
rgb(247,187,109)	14.7	Id229	PHP	PatternPluginManager.php	14.7
rgb(247,189,109)	14.0	Id230		Service	14.0
rgb(247,189,109)	11.8	Id231	PHP	StorageCacheFactory.php	11.8
rgb(247,189,109)	14.0	Id232		Exception	14.0
rgb(247,189,109)	8.2	Id233	PHP	UnsupportedMethodCallException.php	8.2
rgb(247,189,109)	8.2	Id234	PHP	InvalidArgumentException.php	8.2
rgb(247,189,109)	8.2	Id235	PHP	BadMethodCallException.php	8.2
rgb(247,189,109)	8.2	Id236	PHP	UnexpectedValueException.php	8.2
rgb(247,192,109)	7.6	Id237	PHP	MissingDependencyException.php	7.6
rgb(247,192,109)	7.6	Id238	PHP	OutOfSpaceException.php	7.6
rgb(247,192,109)	7.6	Id239	PHP	RuntimeException.php	7.6
rgb(247,192,109)	7.6	Id240	PHP	LogicException.php	7.6
rgb(247,192,109)	7.6	Id241	PHP	ExtensionNotLoadedException.php	7.6
rgb(247,192,109)	7.6	Id242	PHP	MissingKeyException.php	7.6
rgb(247,194,109)	7.6	Id243	PHP	ExceptionInterface.php	7.6
rgb(247,194,109)	14.0	Id244		Serializer	14.0
rgb(247,194,109)	14.0	Id245		Adapter	14.0
rgb(247,194,109)	59.5	Id246	PHP	PythonPickle.php	59.5
rgb(247,194,109)	22.4	Id247	PHP	Wddx.php	22.4
rgb(247,194,109)	19.1	Id248	PHP	Json.php	19.1
rgb(247,194,109)	18.0	Id249	PHP	PhpSerialize.php	18.0
rgb(247,196,109)	18.0	Id250	PHP	IgBinary.php	18.0
rgb(247,196,109)	18.0	Id251	PHP	MsgPack.php	18.0
rgb(247,196,109)	17.8	Id252	PHP	JsonOptions.php	17.8
rgb(247,196,109)	14.9	Id253	PHP	PhpCode.php	14.9
rgb(247,196,109)	14.9	Id254	PHP	AbstractAdapter.php	14.9
rgb(247,196,109)	13.8	Id255	PHP	PythonPickleOptions.php	13.8
rgb(247,196,109)	11.8	Id256	PHP	WddxOptions.php	11.8
rgb(247,199,109)	8.7	Id257	PHP	AdapterInterface.php	8.7
rgb(247,199,109)	7.6	Id258	PHP	AdapterOptions.php	7.6
rgb(247,199,109)	20.6	Id259	PHP	Serializer.php	20.6
rgb(247,199,109)	14.7	Id260	PHP	AdapterPluginManager.php	14.7
rgb(247,199,109)	14.0	Id261		Exception	14.0
rgb(247,199,109)	7.6	Id262	PHP	InvalidArgumentException.php	7.6
rgb(247,201,109)	7.0	Id263	PHP	RuntimeException.php	7.0
rgb(247,201,109)	7.0	Id264	PHP	ExtensionNotLoadedException.php	7.0
rgb(247,201,109)	7.0	Id265	PHP	ExceptionInterface.php	7.0
rgb(247,201,109)	14.0	Id266		File	14.0
rgb(247,201,109)	14.0	Id267		Transfer	14.0
rgb(247,201,109)	14.0	Id268		Adapter	14.0
rgb(247,201,109)	59.2	Id269	PHP	AbstractAdapter.php	59.2
rgb(247,203,109)	39.0	Id270	PHP	Http.php	39.0
rgb(247,203,109)	14.7	Id271	PHP	ValidatorPluginManager.php	14.7
rgb(247,203,109)	11.2	Id272	PHP	FilterPluginManager.php	11.2
rgb(247,203,109)	18.7	Id273	PHP	Transfer.php	18.7
rgb(247,203,109)	14.0	Id274		Exception	14.0
rgb(247,203,109)	8.7	Id275	PHP	ExceptionInterface.php	8.7
rgb(247,206,109)	8.2	Id276	PHP	InvalidArgumentException.php	8.2
rgb(247,206,109)	8.2	Id277	PHP	RuntimeException.php	8.2
rgb(247,206,109)	8.2	Id278	PHP	BadMethodCallException.php	8.2
rgb(247,206,109)	7.0	Id279	PHP	PhpEnvironmentException.php	7.0
rgb(247,206,109)	26.3	Id280	PHP	ClassFileLocator.php	26.3
rgb(247,206,109)	12.1	Id281	PHP	PhpClassFile.php	12.1
rgb(247,206,109)	14.0	Id282		Exception	14.0
rgb(247,208,109)	8.7	Id283	PHP	InvalidArgumentException.php	8.7
rgb(247,208,109)	8.2	Id284	PHP	RuntimeException.php	8.2
rgb(247,208,109)	7.6	Id285	PHP	ExceptionInterface.php	7.6
rgb(247,208,109)	7.6	Id286	PHP	BadMethodCallException.php	7.6
rgb(247,208,109)	14.0	Id287		Http	14.0
rgb(247,208,109)	55.9	Id288	PHP	Client.php	55.9
rgb(247,208,109)	14.0	Id289		Client	14.0
rgb(247,210,109)	14.0	Id290		Adapter	14.0
rgb(247,210,109)	42.8	Id291	PHP	Socket.php	42.8
rgb(247,210,109)	38.4	Id292	PHP	Curl.php	38.4
rgb(247,210,109)	30.4	Id293	PHP	Proxy.php	30.4
rgb(247,210,109)	24.1	Id294	PHP	Test.php	24.1
rgb(247,210,109)	10.0	Id295	PHP	AdapterInterface.php	10.0
rgb(247,212,109)	14.0	Id296		Exception	14.0
rgb(247,212,109)	8.2	Id297	PHP	RuntimeException.php	8.2
rgb(247,212,109)	8.2	Id298	PHP	TimeoutException.php	8.2
rgb(247,212,109)	8.2	Id299	PHP	InvalidArgumentException.php	8.2
rgb(247,212,109)	8.2	Id300	PHP	OutOfRangeException.php	8.2
rgb(247,212,109)	7.6	Id301	PHP	ExceptionInterface.php	7.6
rgb(247,212,109)	7.0	Id302	PHP	InitializationException.php	7.0
rgb(247,215,109)	8.2	Id303	PHP	StreamInterface.php	8.2
rgb(247,215,109)	34.6	Id304	PHP	Cookies.php	34.6
rgb(247,215,109)	14.0	Id305		Exception	14.0
rgb(247,215,109)	8.2	Id306	PHP	RuntimeException.php	8.2
rgb(247,215,109)	8.2	Id307	PHP	InvalidArgumentException.php	8.2
rgb(247,215,109)	8.2	Id308	PHP	OutOfRangeException.php	8.2
rgb(247,217,109)	7.6	Id309	PHP	ExceptionInterface.php	7.6
rgb(247,217,109)	40.4	Id310	PHP	Response.php	40.4
rgb(247,217,109)	14.0	Id311		Header	14.0
rgb(247,217,109)	40.4	Id312	PHP	SetCookie.php	40.4
rgb(247,217,109)	36.5	Id313	PHP	AbstractAccept.php	36.5
rgb(247,217,109)	27.1	Id314	PHP	CacheControl.php	27.1
rgb(247,217,109)	25.5	Id315	PHP	AbstractDate.php	25.5
rgb(247,219,109)	23.0	Id316	PHP	Allow.php	23.0
rgb(247,219,109)	22.4	Id317	PHP	Cookie.php	22.4
rgb(247,219,109)	21.4	Id318	PHP	AbstractLocation.php	21.4
rgb(247,219,109)	20.4	Id319	PHP	Accept.php	20.4
rgb(247,219,109)	20.2	Id320	PHP	GenericHeader.php	20.2
rgb(247,219,109)	19.7	Id321	PHP	AcceptLanguage.php	19.7
rgb(247,222,109)	18.8	Id322	PHP	Connection.php	18.8
rgb(247,222,109)	14.0	Id323		Accept	14.0
rgb(247,222,109)	14.0	Id324		FieldValuePart	14.0
rgb(247,222,109)	18.2	Id325	PHP	AbstractFieldValuePart.php	18.2
rgb(247,222,109)	12.4	Id326	PHP	AcceptFieldValuePart.php	12.4
rgb(247,222,109)	12.4	Id327	PHP	LanguageFieldValuePart.php	12.4
rgb(247,222,109)	9.6	Id328	PHP	CharsetFieldValuePart.php	9.6
rgb(247,224,109)	9.6	Id329	PHP	EncodingFieldValuePart.php	9.6
rgb(247,224,109)	18.0	Id330	PHP	RetryAfter.php	18.0
rgb(247,224,109)	17.5	Id331	PHP	ProxyAuthenticate.php	17.5
rgb(247,224,109)	17.5	Id332	PHP	WWWAuthenticate.php	17.5
rgb(247,224,109)	17.0	Id333	PHP	AcceptRanges.php	17.0
rgb(247,224,109)	17.0	Id334	PHP	Age.php	17.0
rgb(247,224,109)	15.8	Id335	PHP	GenericMultiHeader.php	15.8
rgb(247,226,109)	15.2	Id336	PHP	AcceptCharset.php	15.2
rgb(247,226,109)	15.2	Id337	PHP	AcceptEncoding.php	15.2
rgb(247,226,109)	14.9	Id338	PHP	IfMatch.php	14.9
rgb(247,226,109)	14.9	Id339	PHP	Vary.php	14.9
rgb(247,226,109)	14.9	Id340	PHP	Refresh.php	14.9
rgb(247,226,109)	14.9	Id341	PHP	IfRange.php	14.9
rgb(247,228,109)	14.9	Id342	PHP	Via.php	14.9
rgb(247,228,109)	14.9	Id343	PHP	Range.php	14.9
rgb(247,228,109)	14.9	Id344	PHP	ContentDisposition.php	14.9
rgb(247,228,109)	14.9	Id345	PHP	MaxForwards.php	14.9
rgb(247,228,109)	14.9	Id346	PHP	ContentEncoding.php	14.9
rgb(247,228,109)	14.9	Id347	PHP	ContentLength.php	14.9
rgb(247,228,109)	14.9	Id348	PHP	Server.php	14.9
rgb(247,231,109)	14.9	Id349	PHP	IfNoneMatch.php	14.9
rgb(247,231,109)	14.9	Id350	PHP	Pragma.php	14.9
rgb(247,231,109)	14.9	Id351	PHP	TE.php	14.9
rgb(247,231,109)	14.9	Id352	PHP	AuthenticationInfo.php	14.9
rgb(247,231,109)	14.9	Id353	PHP	Expect.php	14.9
rgb(247,231,109)	14.9	Id354	PHP	KeepAlive.php	14.9
rgb(247,233,109)	14.9	Id355	PHP	Etag.php	14.9
rgb(247,233,109)	14.9	Id356	PHP	Authorization.php	14.9
rgb(247,233,109)	14.9	Id357	PHP	Host.php	14.9
rgb(247,233,109)	14.9	Id358	PHP	Warning.php	14.9
rgb(247,233,109)	14.9	Id359	PHP	ContentType.php	14.9
rgb(247,233,109)	14.9	Id360	PHP	UserAgent.php	14.9
rgb(247,233,109)	14.9	Id361	PHP	Upgrade.php	14.9
rgb(247,235,109)	14.9	Id362	PHP	ContentLanguage.php	14.9
rgb(247,235,109)	14.9	Id363	PHP	TransferEncoding.php	14.9
rgb(247,235,109)	14.9	Id364	PHP	ContentTransferEncoding.php	14.9
rgb(247,235,109)	14.9	Id365	PHP	From.php	14.9
rgb(247,235,109)	14.9	Id366	PHP	ContentMD5.php	14.9
rgb(247,235,109)	14.9	Id367	PHP	Trailer.php	14.9
rgb(247,235,109)	14.9	Id368	PHP	ContentRange.php	14.9
rgb(247,238,109)	14.9	Id369	PHP	ProxyAuthorization.php	14.9
rgb(247,238,109)	12.1	Id370	PHP	Referer.php	12.1
rgb(247,238,109)	9.6	Id371	PHP	Location.php	9.6
rgb(247,238,109)	9.6	Id372	PHP	HeaderInterface.php	9.6
rgb(247,238,109)	9.6	Id373	PHP	IfUnmodifiedSince.php	9.6
rgb(247,238,109)	9.6	Id374	PHP	IfModifiedSince.php	9.6
rgb(247,240,109)	9.6	Id375	PHP	Date.php	9.6
rgb(247,240,109)	9.6	Id376	PHP	LastModified.php	9.6
rgb(247,240,109)	9.6	Id377	PHP	Expires.php	9.6
rgb(247,240,109)	9.6	Id378	PHP	ContentLocation.php	9.6
rgb(247,240,109)	14.0	Id379		Exception	14.0
rgb(247,240,109)	8.7	Id380	PHP	InvalidArgumentException.php	8.7
rgb(247,240,109)	8.7	Id381	PHP	RuntimeException.php	8.7
rgb(247,242,109)	7.6	Id382	PHP	ExceptionInterface.php	7.6
rgb(247,242,109)	8.2	Id383	PHP	MultipleHeaderInterface.php	8.2
rgb(247,242,109)	14.0	Id384		PhpEnvironment	14.0
rgb(247,242,109)	39.2	Id385	PHP	Request.php	39.2
rgb(247,242,109)	21.2	Id386	PHP	RemoteAddress.php	21.2
rgb(247,242,109)	21.0	Id387	PHP	Response.php	21.0
rgb(247,245,109)	36.3	Id388	PHP	Headers.php	36.3
rgb(247,245,109)	36.2	Id389	PHP	Request.php	36.2
rgb(247,245,109)	31.9	Id390	PHP	Cookies.php	31.9
rgb(247,245,109)	14.0	Id391		Response	14.0
rgb(247,245,109)	29.0	Id392	PHP	Stream.php	29.0
rgb(247,245,109)	20.8	Id393	PHP	HeaderLoader.php	20.8
rgb(247,245,109)	20.2	Id394	PHP	ClientStatic.php	20.2
rgb(247,247,109)	17.5	Id395	PHP	AbstractMessage.php	17.5
rgb(247,247,109)	14.0	Id396		Exception	14.0
rgb(247,247,109)	8.2	Id397	PHP	RuntimeException.php	8.2
rgb(247,247,109)	8.2	Id398	PHP	InvalidArgumentException.php	8.2
rgb(247,247,109)	7.6	Id399	PHP	OutOfRangeException.php	7.6
rgb(247,247,109)	7.6	Id400	PHP	ExceptionInterface.php	7.6
