color	height	id	language	name	width
rgb(247,123,109)	12.4	Id51	PHP	XliffFileDumperTest.php	12.4
rgb(247,123,109)	12.4	Id52	PHP	PoFileDumperTest.php	12.4
rgb(247,123,109)	14.0	Id53		fixtures	14.0
rgb(247,123,109)	7.0	Id54	PHP	resources.php	7.0
rgb(247,123,109)	4.0	Id55	YAML	resources.yml	4.0
rgb(247,123,109)	29.8	Id56	PHP	MessageCatalogue.php	29.8
rgb(247,123,109)	29.7	Id57	PHP	PluralizationRules.php	29.7
rgb(247,125,109)	27.0	Id58	PHP	Translator.php	27.0
rgb(247,125,109)	14.0	Id59		Dumper	14.0
rgb(247,125,109)	23.5	Id60	PHP	IcuResFileDumper.php	23.5
rgb(247,125,109)	19.3	Id61	PHP	MoFileDumper.php	19.3
rgb(247,125,109)	16.6	Id62	PHP	XliffFileDumper.php	16.6
rgb(247,125,109)	15.4	Id63	PHP	PoFileDumper.php	15.4
rgb(247,125,109)	15.2	Id64	PHP	CsvFileDumper.php	15.2
rgb(247,125,109)	14.3	Id65	PHP	QtFileDumper.php	14.3
rgb(247,128,109)	13.8	Id66	PHP	FileDumper.php	13.8
rgb(247,128,109)	13.0	Id67	PHP	IniFileDumper.php	13.0
rgb(247,128,109)	11.8	Id68	PHP	PhpFileDumper.php	11.8
rgb(247,128,109)	11.8	Id69	PHP	YamlFileDumper.php	11.8
rgb(247,128,109)	8.7	Id70	PHP	DumperInterface.php	8.7
rgb(247,128,109)	19.4	Id71	PHP	Interval.php	19.4
rgb(247,128,109)	15.8	Id72	PHP	MessageSelector.php	15.8
rgb(247,128,109)	14.0	Id73		Writer	14.0
rgb(247,128,109)	14.3	Id74	PHP	TranslationWriter.php	14.3
rgb(247,130,109)	14.3	Id75	PHP	IdentityTranslator.php	14.3
rgb(247,130,109)	14.0	Id76		Extractor	14.0
rgb(247,130,109)	14.0	Id77	PHP	ChainExtractor.php	14.0
rgb(247,130,109)	9.2	Id78	PHP	ExtractorInterface.php	9.2
rgb(247,130,109)	13.3	Id79	PHP	MessageCatalogueInterface.php	13.3
rgb(247,130,109)	9.6	Id80	PHP	TranslatorInterface.php	9.6
rgb(247,130,109)	9.2	Id81	PHP	MetadataAwareInterface.php	9.2
rgb(247,130,109)	14.0	Id82		Exception	14.0
rgb(247,132,109)	7.6	Id83	PHP	InvalidResourceException.php	7.6
rgb(247,132,109)	7.6	Id84	PHP	ExceptionInterface.php	7.6
rgb(247,132,109)	7.6	Id85	PHP	NotFoundResourceException.php	7.6
rgb(247,132,109)	14.0	Id86		Locale	14.0
rgb(247,132,109)	14.0	Id87		Resources	14.0
rgb(247,132,109)	14.0	Id88		data	14.0
rgb(247,132,109)	14.0	Id89		49	14.0
rgb(247,132,109)	14.0	Id90		stub	14.0
rgb(247,132,109)	14.0	Id91		curr	14.0
rgb(247,134,109)	79.8	Id92	PHP	en.php	79.8
rgb(247,134,109)	14.0	Id93		lang	14.0
rgb(247,134,109)	50.2	Id94	PHP	en.php	50.2
rgb(247,134,109)	14.0	Id95		names	14.0
rgb(247,134,109)	37.4	Id96	PHP	en.php	37.4
rgb(247,134,109)	14.0	Id97		region	14.0
rgb(247,134,109)	37.1	Id98	PHP	en.php	37.1
rgb(247,134,109)	43.9	Id99	PHP	build-data.php	43.9
rgb(247,137,109)	14.0	Id100		stubs	14.0
rgb(247,137,109)	12.7	Id101	PHP	functions.php	12.7
rgb(247,137,109)	7.6	Id102	PHP	Locale.php	7.6
rgb(247,137,109)	7.6	Id103	PHP	NumberFormatter.php	7.6
rgb(247,137,109)	7.6	Id104	PHP	IntlDateFormatter.php	7.6
rgb(247,137,109)	7.6	Id105	PHP	Collator.php	7.6
rgb(247,137,109)	14.0	Id106		Tests	14.0
rgb(247,137,109)	14.0	Id107		Stub	14.0
rgb(247,139,109)	60.3	Id108	PHP	StubIntlDateFormatterTest.php	60.3
rgb(247,139,109)	58.7	Id109	PHP	StubNumberFormatterTest.php	58.7
rgb(247,139,109)	29.8	Id110	PHP	StubLocaleTest.php	29.8
rgb(247,139,109)	25.2	Id111	PHP	StubCollatorTest.php	25.2
rgb(247,139,109)	15.2	Id112	PHP	StubIntlTest.php	15.2
rgb(247,139,109)	23.9	Id113	PHP	TestCase.php	23.9
rgb(247,139,109)	17.0	Id114	PHP	LocaleTest.php	17.0
rgb(247,139,109)	11.5	Id115	PHP	bootstrap.php	11.5
rgb(247,139,109)	14.0	Id116		Stub	14.0
rgb(247,141,109)	43.6	Id117	PHP	StubNumberFormatter.php	43.6
rgb(247,141,109)	34.8	Id118	PHP	StubIntlDateFormatter.php	34.8
rgb(247,141,109)	14.0	Id119		DateFormat	14.0
rgb(247,141,109)	32.3	Id120	PHP	FullTransformer.php	32.3
rgb(247,141,109)	23.8	Id121	PHP	MonthTransformer.php	23.8
rgb(247,141,109)	17.7	Id122	PHP	TimeZoneTransformer.php	17.7
rgb(247,141,109)	16.8	Id123	PHP	QuarterTransformer.php	16.8
rgb(247,141,109)	16.0	Id124	PHP	DayOfWeekTransformer.php	16.0
rgb(247,144,109)	15.8	Id125	PHP	Hour2401Transformer.php	15.8
rgb(247,144,109)	15.4	Id126	PHP	Hour1200Transformer.php	15.4
rgb(247,144,109)	15.4	Id127	PHP	Hour2400Transformer.php	15.4
rgb(247,144,109)	15.4	Id128	PHP	Hour1201Transformer.php	15.4
rgb(247,144,109)	13.8	Id129	PHP	YearTransformer.php	13.8
rgb(247,144,109)	13.3	Id130	PHP	SecondTransformer.php	13.3
rgb(247,144,109)	13.3	Id131	PHP	MinuteTransformer.php	13.3
rgb(247,144,109)	13.0	Id132	PHP	AmPmTransformer.php	13.0
rgb(247,146,109)	13.0	Id133	PHP	DayTransformer.php	13.0
rgb(247,146,109)	12.7	Id134	PHP	DayOfYearTransformer.php	12.7
rgb(247,146,109)	10.8	Id135	PHP	Transformer.php	10.8
rgb(247,146,109)	8.2	Id136	PHP	HourTransformer.php	8.2
rgb(247,146,109)	30.3	Id137	PHP	StubLocale.php	30.3
rgb(247,146,109)	24.7	Id138	PHP	StubCollator.php	24.7
rgb(247,146,109)	18.0	Id139	PHP	StubIntl.php	18.0
rgb(247,146,109)	29.4	Id140	PHP	Locale.php	29.4
rgb(247,146,109)	14.0	Id141		Exception	14.0
rgb(247,148,109)	12.4	Id142	PHP	MethodArgumentValueNotImplementedException.php	12.4
rgb(247,148,109)	10.4	Id143	PHP	MethodArgumentNotImplementedException.php	10.4
rgb(247,148,109)	10.0	Id144	PHP	NotImplementedException.php	10.0
rgb(247,148,109)	9.6	Id145	PHP	MethodNotImplementedException.php	9.6
rgb(247,148,109)	14.0	Id146		Form	14.0
rgb(247,148,109)	14.0	Id147		Tests	14.0
rgb(247,148,109)	75.6	Id148	PHP	AbstractLayoutTest.php	75.6
rgb(247,148,109)	14.0	Id149		Extension	14.0
rgb(247,150,109)	14.0	Id150		Validator	14.0
rgb(247,150,109)	14.0	Id151		ViolationMapper	14.0
rgb(247,150,109)	69.9	Id152	PHP	ViolationMapperTest.php	69.9
rgb(247,150,109)	31.1	Id153	PHP	ViolationPathTest.php	31.1
rgb(247,150,109)	14.0	Id154		Constraints	14.0
rgb(247,150,109)	45.4	Id155	PHP	FormValidatorTest.php	45.4
rgb(247,150,109)	14.0	Id156		EventListener	14.0
rgb(247,150,109)	24.2	Id157	PHP	ValidationListenerTest.php	24.2
rgb(247,153,109)	14.0	Id158		Type	14.0
rgb(247,153,109)	19.3	Id159	PHP	FormTypeValidatorExtensionTest.php	19.3
rgb(247,153,109)	15.8	Id160	PHP	TypeTestCase.php	15.8
rgb(247,153,109)	14.0	Id161		Core	14.0
rgb(247,153,109)	14.0	Id162		Type	14.0
rgb(247,153,109)	52.2	Id163	PHP	ChoiceTypeTest.php	52.2
rgb(247,153,109)	50.7	Id164	PHP	DateTypeTest.php	50.7
rgb(247,153,109)	48.3	Id165	PHP	FormTypeTest.php	48.3
rgb(247,153,109)	47.9	Id166	PHP	TimeTypeTest.php	47.9
rgb(247,155,109)	43.1	Id167	PHP	DateTimeTypeTest.php	43.1
rgb(247,155,109)	30.5	Id168	PHP	CollectionTypeTest.php	30.5
rgb(247,155,109)	26.5	Id169	PHP	RepeatedTypeTest.php	26.5
rgb(247,155,109)	25.5	Id170	PHP	CheckboxTypeTest.php	25.5
rgb(247,155,109)	20.3	Id171	PHP	FileTypeTest.php	20.3
rgb(247,155,109)	17.3	Id172	PHP	UrlTypeTest.php	17.3
rgb(247,155,109)	17.1	Id173	PHP	NumberTypeTest.php	17.1
rgb(247,155,109)	16.2	Id174	PHP	PasswordTypeTest.php	16.2
rgb(247,157,109)	15.4	Id175	PHP	CountryTypeTest.php	15.4
rgb(247,157,109)	15.4	Id176	PHP	MoneyTypeTest.php	15.4
rgb(247,157,109)	14.5	Id177	PHP	LanguageTypeTest.php	14.5
rgb(247,157,109)	13.3	Id178	PHP	TypeTestCase.php	13.3
rgb(247,157,109)	12.1	Id179	PHP	LocaleTypeTest.php	12.1
rgb(247,157,109)	12.1	Id180	PHP	ChoiceTypePerformanceTest.php	12.1
rgb(247,157,109)	12.1	Id181	PHP	TimezoneTypeTest.php	12.1
rgb(247,157,109)	11.8	Id182	PHP	LocalizedTestCase.php	11.8
rgb(247,157,109)	10.8	Id183	PHP	IntegerTypeTest.php	10.8
rgb(247,160,109)	14.0	Id184		DataTransformer	14.0
rgb(247,160,109)	43.0	Id185	PHP	DateTimeToArrayTransformerTest.php	43.0
rgb(247,160,109)	32.7	Id186	PHP	NumberToLocalizedStringTransformerTest.php	32.7
rgb(247,160,109)	32.2	Id187	PHP	DateTimeToLocalizedStringTransformerTest.php	32.2
rgb(247,160,109)	26.2	Id188	PHP	ArrayToPartsTransformerTest.php	26.2
rgb(247,160,109)	26.0	Id189	PHP	DateTimeToStringTransformerTest.php	26.0
rgb(247,160,109)	23.3	Id190	PHP	ValueToDuplicatesTransformerTest.php	23.3
rgb(247,160,109)	22.9	Id191	PHP	DateTimeToRfc3339TransformerTest.php	22.9
rgb(247,162,109)	22.5	Id192	PHP	PercentToLocalizedStringTransformerTest.php	22.5
rgb(247,162,109)	21.5	Id193	PHP	DateTimeToTimestampTransformerTest.php	21.5
rgb(247,162,109)	20.8	Id194	PHP	IntegerToLocalizedStringTransformerTest.php	20.8
rgb(247,162,109)	18.5	Id195	PHP	LocalizedTestCase.php	18.5
rgb(247,162,109)	18.3	Id196	PHP	ChoiceToValueTransformerTest.php	18.3
rgb(247,162,109)	18.3	Id197	PHP	ChoicesToValuesTransformerTest.php	18.3
rgb(247,162,109)	18.0	Id198	PHP	MoneyToLocalizedStringTransformerTest.php	18.0
rgb(247,162,109)	17.3	Id199	PHP	BooleanToStringTransformerTest.php	17.3
rgb(247,164,109)	16.8	Id200	PHP	DataTransformerChainTest.php	16.8
rgb(247,164,109)	9.6	Id201	PHP	DateTimeTestCase.php	9.6
rgb(247,164,109)	14.0	Id202		DataMapper	14.0
rgb(247,164,109)	37.5	Id203	PHP	PropertyPathMapperTest.php	37.5
rgb(247,164,109)	14.0	Id204		EventListener	14.0
rgb(247,164,109)	32.3	Id205	PHP	ResizeFormListenerTest.php	32.3
rgb(247,164,109)	30.2	Id206	PHP	MergeCollectionListenerTest.php	30.2
rgb(247,164,109)	19.3	Id207	PHP	TrimListenerTest.php	19.3
rgb(247,164,109)	18.7	Id208	PHP	FixRadioInputListenerTest.php	18.7
rgb(247,167,109)	17.5	Id209	PHP	FixUrlProtocolListenerTest.php	17.5
rgb(247,167,109)	11.8	Id210	PHP	MergeCollectionListenerCustomArrayObjectTest.php	11.8
rgb(247,167,109)	11.5	Id211	PHP	MergeCollectionListenerArrayTest.php	11.5
rgb(247,167,109)	11.5	Id212	PHP	MergeCollectionListenerArrayObjectTest.php	11.5
rgb(247,167,109)	14.0	Id213		ChoiceList	14.0
rgb(247,167,109)	30.3	Id214	PHP	ObjectChoiceListTest.php	30.3
rgb(247,167,109)	29.8	Id215	PHP	ChoiceListTest.php	29.8
rgb(247,167,109)	28.9	Id216	PHP	SimpleChoiceListTest.php	28.9
rgb(247,169,109)	23.4	Id217	PHP	LazyChoiceListTest.php	23.4
rgb(247,169,109)	14.0	Id218		HttpFoundation	14.0
rgb(247,169,109)	14.0	Id219		EventListener	14.0
rgb(247,169,109)	33.5	Id220	PHP	BindRequestListenerTest.php	33.5
rgb(247,169,109)	14.0	Id221		Csrf	14.0
rgb(247,169,109)	14.0	Id222		Type	14.0
rgb(247,169,109)	33.2	Id223	PHP	FormTypeCsrfExtensionTest.php	33.2
rgb(247,169,109)	14.0	Id224		EventListener	14.0
rgb(247,171,109)	19.7	Id225	PHP	CsrfValidationListenerTest.php	19.7
rgb(247,171,109)	14.0	Id226		CsrfProvider	14.0
rgb(247,171,109)	19.3	Id227	PHP	SessionCsrfProviderTest.php	19.3
rgb(247,171,109)	16.4	Id228	PHP	DefaultCsrfProviderTest.php	16.4
rgb(247,171,109)	53.0	Id229	PHP	SimpleFormTest.php	53.0
rgb(247,171,109)	48.9	Id230	PHP	AbstractDivLayoutTest.php	48.9
rgb(247,171,109)	47.9	Id231	PHP	CompoundFormTest.php	47.9
rgb(247,171,109)	47.5	Id232	PHP	FormFactoryTest.php	47.5
rgb(247,171,109)	40.5	Id233	PHP	AbstractTableLayoutTest.php	40.5
rgb(247,173,109)	33.7	Id234	PHP	FormBuilderTest.php	33.7
rgb(247,173,109)	31.9	Id235	PHP	ResolvedFormTypeTest.php	31.9
rgb(247,173,109)	31.6	Id236	PHP	FormRegistryTest.php	31.6
rgb(247,173,109)	21.5	Id237	PHP	AbstractFormTest.php	21.5
rgb(247,173,109)	19.9	Id238	PHP	FormConfigTest.php	19.9
rgb(247,173,109)	14.0	Id239		Fixtures	14.0
rgb(247,173,109)	19.0	Id240	PHP	Author.php	19.0
rgb(247,173,109)	18.8	Id241	PHP	TestExtension.php	18.8
rgb(247,176,109)	18.5	Id242	PHP	CustomArrayObject.php	18.5
rgb(247,176,109)	18.5	Id243	PHP	FixedFilterListener.php	18.5
rgb(247,176,109)	14.7	Id244	PHP	FixedDataTransformer.php	14.7
rgb(247,176,109)	14.5	Id245	PHP	AuthorType.php	14.5
rgb(247,176,109)	13.8	Id246	PHP	AlternatingRowType.php	13.8
rgb(247,176,109)	13.5	Id247	PHP	FooTypeBarExtension.php	13.5
rgb(247,176,109)	13.0	Id248	PHP	FooType.php	13.0
rgb(247,176,109)	13.0	Id249	PHP	FooSubTypeWithParentInstance.php	13.0
rgb(247,178,109)	13.0	Id250	PHP	FooSubType.php	13.0
rgb(247,178,109)	11.8	Id251	PHP	FooTypeBazExtension.php	11.8
rgb(247,178,109)	17.3	Id252	PHP	FormFactoryBuilderTest.php	17.3
rgb(247,178,109)	16.2	Id253	PHP	FormPerformanceTestCase.php	16.2
rgb(247,178,109)	15.2	Id254	PHP	AbstractExtensionTest.php	15.2
rgb(247,178,109)	14.5	Id255	PHP	CompoundFormPerformanceTest.php	14.5
rgb(247,178,109)	13.3	Id256	PHP	FormIntegrationTestCase.php	13.3
rgb(247,178,109)	14.0	Id257		Guess	14.0
rgb(247,178,109)	12.7	Id258	PHP	GuessTest.php	12.7
rgb(247,180,109)	11.8	Id259	PHP	FormRendererTest.php	11.8
rgb(247,180,109)	49.0	Id260	PHP	Form.php	49.0
rgb(247,180,109)	45.4	Id261	PHP	FormConfigBuilder.php	45.4
rgb(247,180,109)	14.0	Id262		Extension	14.0
rgb(247,180,109)	14.0	Id263		Core	14.0
rgb(247,180,109)	14.0	Id264		Type	14.0
rgb(247,180,109)	35.6	Id265	PHP	DateType.php	35.6
rgb(247,180,109)	33.8	Id266	PHP	DateTimeType.php	33.8
rgb(247,183,109)	31.9	Id267	PHP	FormType.php	31.9
rgb(247,183,109)	31.5	Id268	PHP	TimeType.php	31.5
rgb(247,183,109)	31.1	Id269	PHP	ChoiceType.php	31.1
rgb(247,183,109)	21.6	Id270	PHP	MoneyType.php	21.6
rgb(247,183,109)	21.4	Id271	PHP	CollectionType.php	21.4
rgb(247,183,109)	18.5	Id272	PHP	IntegerType.php	18.5
rgb(247,183,109)	18.3	Id273	PHP	NumberType.php	18.3
rgb(247,183,109)	18.0	Id274	PHP	CheckboxType.php	18.0
rgb(247,183,109)	18.0	Id275	PHP	TimezoneType.php	18.0
rgb(247,185,109)	17.7	Id276	PHP	RepeatedType.php	17.7
rgb(247,185,109)	17.1	Id277	PHP	FileType.php	17.1
rgb(247,185,109)	16.6	Id278	PHP	PercentType.php	16.6
rgb(247,185,109)	15.6	Id279	PHP	PasswordType.php	15.6
rgb(247,185,109)	14.9	Id280	PHP	UrlType.php	14.9
rgb(247,185,109)	14.0	Id281	PHP	HiddenType.php	14.0
rgb(247,185,109)	13.8	Id282	PHP	LanguageType.php	13.8
rgb(247,185,109)	13.8	Id283	PHP	CountryType.php	13.8
rgb(247,187,109)	13.8	Id284	PHP	LocaleType.php	13.8
rgb(247,187,109)	13.5	Id285	PHP	TextType.php	13.5
rgb(247,187,109)	13.5	Id286	PHP	BirthdayType.php	13.5
rgb(247,187,109)	13.3	Id287	PHP	TextareaType.php	13.3
rgb(247,187,109)	11.5	Id288	PHP	EmailType.php	11.5
rgb(247,187,109)	11.5	Id289	PHP	RadioType.php	11.5
rgb(247,187,109)	11.5	Id290	PHP	SearchType.php	11.5
rgb(247,187,109)	10.0	Id291	PHP	FieldType.php	10.0
rgb(247,189,109)	14.0	Id292		ChoiceList	14.0
rgb(247,189,109)	35.1	Id293	PHP	ChoiceList.php	35.1
rgb(247,189,109)	22.1	Id294	PHP	LazyChoiceList.php	22.1
rgb(247,189,109)	22.1	Id295	PHP	ObjectChoiceList.php	22.1
rgb(247,189,109)	20.6	Id296	PHP	SimpleChoiceList.php	20.6
rgb(247,189,109)	11.2	Id297	PHP	ChoiceListInterface.php	11.2
rgb(247,189,109)	14.0	Id298		DataTransformer	14.0
rgb(247,189,109)	27.1	Id299	PHP	DateTimeToStringTransformer.php	27.1
rgb(247,189,109)	26.1	Id300	PHP	DateTimeToArrayTransformer.php	26.1
rgb(247,192,109)	24.6	Id301	PHP	NumberToLocalizedStringTransformer.php	24.6
rgb(247,192,109)	23.3	Id302	PHP	DateTimeToLocalizedStringTransformer.php	23.3
rgb(247,192,109)	22.1	Id303	PHP	PercentToLocalizedStringTransformer.php	22.1
rgb(247,192,109)	20.4	Id304	PHP	ChoicesToBooleanArrayTransformer.php	20.4
rgb(247,192,109)	20.4	Id305	PHP	ArrayToPartsTransformer.php	20.4
rgb(247,192,109)	19.0	Id306	PHP	DateTimeToRfc3339Transformer.php	19.0
rgb(247,192,109)	19.0	Id307	PHP	ValueToDuplicatesTransformer.php	19.0
rgb(247,192,109)	18.8	Id308	PHP	ChoiceToBooleanArrayTransformer.php	18.8
rgb(247,194,109)	18.0	Id309	PHP	DateTimeToTimestampTransformer.php	18.0
rgb(247,194,109)	17.3	Id310	PHP	MoneyToLocalizedStringTransformer.php	17.3
rgb(247,194,109)	17.1	Id311	PHP	ChoicesToValuesTransformer.php	17.1
rgb(247,194,109)	16.2	Id312	PHP	ChoiceToValueTransformer.php	16.2
rgb(247,194,109)	16.0	Id313	PHP	BooleanToStringTransformer.php	16.0
rgb(247,194,109)	15.2	Id314	PHP	IntegerToLocalizedStringTransformer.php	15.2
rgb(247,194,109)	14.9	Id315	PHP	BaseDateTimeTransformer.php	14.9
rgb(247,194,109)	14.9	Id316	PHP	DataTransformerChain.php	14.9
rgb(247,196,109)	14.0	Id317		EventListener	14.0
rgb(247,196,109)	24.5	Id318	PHP	ResizeFormListener.php	24.5
rgb(247,196,109)	22.1	Id319	PHP	MergeCollectionListener.php	22.1
rgb(247,196,109)	14.3	Id320	PHP	FixRadioInputListener.php	14.3
rgb(247,196,109)	14.3	Id321	PHP	FixCheckboxInputListener.php	14.3
rgb(247,196,109)	14.3	Id322	PHP	FixUrlProtocolListener.php	14.3
rgb(247,196,109)	14.3	Id323	PHP	TrimListener.php	14.3
rgb(247,196,109)	14.0	Id324		DataMapper	14.0
rgb(247,196,109)	19.6	Id325	PHP	PropertyPathMapper.php	19.6
rgb(247,199,109)	17.3	Id326	PHP	CoreExtension.php	17.3
rgb(247,199,109)	14.0	Id327		View	14.0
rgb(247,199,109)	11.5	Id328	PHP	ChoiceView.php	11.5
rgb(247,199,109)	14.0	Id329		Validator	14.0
rgb(247,199,109)	31.6	Id330	PHP	ValidatorTypeGuesser.php	31.6
rgb(247,199,109)	14.0	Id331		ViolationMapper	14.0
rgb(247,199,109)	29.2	Id332	PHP	ViolationMapper.php	29.2
rgb(247,199,109)	27.4	Id333	PHP	ViolationPath.php	27.4
rgb(247,201,109)	18.5	Id334	PHP	MappingRule.php	18.5
rgb(247,201,109)	12.4	Id335	PHP	RelativePath.php	12.4
rgb(247,201,109)	11.5	Id336	PHP	ViolationPathIterator.php	11.5
rgb(247,201,109)	9.2	Id337	PHP	ViolationMapperInterface.php	9.2
rgb(247,201,109)	14.0	Id338		Constraints	14.0
rgb(247,201,109)	25.8	Id339	PHP	FormValidator.php	25.8
rgb(247,201,109)	10.4	Id340	PHP	Form.php	10.4
rgb(247,201,109)	14.0	Id341		Type	14.0
rgb(247,203,109)	20.6	Id342	PHP	FormTypeValidatorExtension.php	20.6
rgb(247,203,109)	13.5	Id343	PHP	RepeatedTypeValidatorExtension.php	13.5
rgb(247,203,109)	14.0	Id344		EventListener	14.0
rgb(247,203,109)	16.6	Id345	PHP	ValidationListener.php	16.6
rgb(247,203,109)	14.0	Id346		Util	14.0
rgb(247,203,109)	16.0	Id347	PHP	ServerParams.php	16.0
rgb(247,203,109)	15.4	Id348	PHP	ValidatorExtension.php	15.4
rgb(247,203,109)	14.0	Id349		DependencyInjection	14.0
rgb(247,203,109)	21.9	Id350	PHP	DependencyInjectionExtension.php	21.9
rgb(247,206,109)	14.0	Id351		Csrf	14.0
rgb(247,206,109)	14.0	Id352		Type	14.0
rgb(247,206,109)	19.9	Id353	PHP	FormTypeCsrfExtension.php	19.9
rgb(247,206,109)	14.0	Id354		EventListener	14.0
rgb(247,206,109)	17.3	Id355	PHP	CsrfValidationListener.php	17.3
rgb(247,206,109)	14.0	Id356		CsrfProvider	14.0
rgb(247,206,109)	14.5	Id357	PHP	DefaultCsrfProvider.php	14.5
rgb(247,206,109)	12.4	Id358	PHP	SessionCsrfProvider.php	12.4
rgb(247,208,109)	8.7	Id359	PHP	CsrfProviderInterface.php	8.7
rgb(247,208,109)	13.0	Id360	PHP	CsrfExtension.php	13.0
rgb(247,208,109)	14.0	Id361		Templating	14.0
rgb(247,208,109)	19.9	Id362	PHP	TemplatingRendererEngine.php	19.9
rgb(247,208,109)	12.1	Id363	PHP	TemplatingExtension.php	12.1
rgb(247,208,109)	14.0	Id364		HttpFoundation	14.0
rgb(247,208,109)	14.0	Id365		EventListener	14.0
rgb(247,208,109)	19.7	Id366	PHP	BindRequestListener.php	19.7
rgb(247,208,109)	14.0	Id367		Type	14.0
rgb(247,210,109)	13.5	Id368	PHP	FormTypeHttpFoundationExtension.php	13.5
rgb(247,210,109)	10.8	Id369	PHP	HttpFoundationExtension.php	10.8
rgb(247,210,109)	32.3	Id370	PHP	FormBuilder.php	32.3
rgb(247,210,109)	28.7	Id371	PHP	FormView.php	28.7
rgb(247,210,109)	27.2	Id372	PHP	ResolvedFormType.php	27.2
rgb(247,210,109)	27.1	Id373	PHP	FormRenderer.php	27.1
rgb(247,210,109)	26.5	Id374	PHP	FormFactory.php	26.5
rgb(247,210,109)	25.1	Id375	PHP	FormRegistry.php	25.1
rgb(247,212,109)	24.4	Id376	PHP	AbstractExtension.php	24.4
rgb(247,212,109)	23.0	Id377	PHP	AbstractRendererEngine.php	23.0
rgb(247,212,109)	22.4	Id378	PHP	FormFactoryBuilder.php	22.4
rgb(247,212,109)	20.8	Id379	PHP	FormTypeGuesserChain.php	20.8
rgb(247,212,109)	19.3	Id380	PHP	AbstractType.php	19.3
rgb(247,212,109)	17.5	Id381	PHP	PreloadedExtension.php	17.5
